id,short_name,account_name,address,pan_number,balance,phone_number,email,contact_name,group,collector,guarantee_world_insurer,credit_limit,overdue120,grant_period,pause
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
